src/live/live_meetplayer.cpp	119	metPlayersXuidinfo[localControllerIndex].playersXuidInfo	noOfPlayers	0x30u	(int (__cdecl *)(const void *, const void *))LiveMeetPlayer_MetPlayerCompare
src/live/live_stats.cpp	2445	s_personalBests[controllerIndex]	s_currentPersonalBest[controllerIndex]	0x14u	(int (__cdecl *)(const void *, const void *))LiveStats_ComparePersonalBests
src/live/live_stats.cpp	2517	s_sortedChallengeList	s_totalNumberOfUnlockedItems	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeComparePercentageCompleted
src/live/live_stats.cpp	2524	s_sortedAttachmentsList	s_numSortedAttachments	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeComparePercentageCompleted
src/live/live_stats.cpp	2531	s_sortedWeaponGroupList	s_numSortedWeaponGroup	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeComparePercentageCompleted
src/live/live_stats.cpp	2541	s_sortedChallengeList	s_numSortedChallenges	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeComparePercentageCompleted
src/live/live_stats.cpp	2549	s_sortedGlobalChallengeList	s_numSortedGlobalChallenges	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeComparePercentageCompleted
src/live/live_stats.cpp	2597	s_sortedChallengeList	s_totalNumberOfUnlockedItems	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareNumToTargetValue
src/live/live_stats.cpp	2604	s_sortedAttachmentsList	s_numSortedAttachments	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareNumToTargetValue
src/live/live_stats.cpp	2611	s_sortedWeaponGroupList	s_numSortedWeaponGroup	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareNumToTargetValue
src/live/live_stats.cpp	2621	s_sortedChallengeList	s_numSortedChallenges	0x24u	(int (__cdecl *)(const void *, const void *))LiveStats_ChallengeCompareNumToTargetValue
